0.0193493627539095,0.0150723606168446
0.0316227766016838,0.0178813760379597
0.0486034017599022,0.0178481613285884
0.0770312005797215,0.0227947805456702
0.123974776302894,0.0320106761565836
0.199526231496888,0.050479240806643
0.311410558444676,0.0454626334519573
0.493552474139481,0.063220640569395
1.23974776302894,0.0859252669039147
1.93493627539095,0.0866026097271649
3.11410558444676,0.10008896797153
4.93552474139481,0.108594306049822
7.82227956386003,0.11567615658363
12.3974776302894,0.0914412811387901
12.3974776302894,0.0914412811387901
19.3493627539095,0.0430083036773429
31.1410558444676,0.00951957295373673
49.355247413948,0.000231316725978703
